id,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera
5998,2021-05-24,shot,gun,36,M,H,Georgetown,NM,False,other,Car,True
5999,2021-05-25,shot,gun,41,M,W,Lincoln,NY,False,attack,Foot,False
6000,2021-05-25,shot,gun,74,M,A,Miami,FL,False,other,Not fleeing,False
6001,2021-05-26,shot,gun,47,M,H,Springfield,NM,False,other,Not fleeing,False
6002,2021-05-26,shot,other,28,M,W,Springfield,NY,False,undetermined,Not fleeing,False
6003,2021-05-26,shot,gun,37,M,B,Lincoln,OR,False,attack,Not fleeing,False
6004,2021-05-27,shot,gun,34,M,W,San Francisco,CA,False,other,Foot,False
6005,2021-05-27,shot,gun,33,M,W,Lincoln,GA,False,other,Not fleeing,False
6006,2021-05-28,shot,gun,34,M,H,Lincoln,IN,False,attack,Not fleeing,False
6007,2021-05-28,shot,knife,37,M,W,Tampa,FL,False,other,Foot,False
6008,2021-05-28,shot,gun,32,M,W,Springfield,IN,True,attack,Car,True
6009,2021-05-29,shot,knife,32,M,W,Georgetown,WI,False,attack,Not fleeing,False
6010,2021-05-29,shot,gun,34,M,W,Riverside,NM,False,undetermined,Not fleeing,False
6011,2021-05-30,shot and Tasered,gun,33,M,A,Georgetown,LA,False,attack,Not fleeing,False
6012,2021-05-30,shot,knife,31,M,W,Madison,TN,True,other,Not fleeing,False
6013,2021-05-30,shot,undetermined,50,M,O,Madison,MS,True,attack,Car,True
6014,2021-05-31,shot and Tasered,gun,36,M,O,Riverside,VA,False,attack,Not fleeing,False
6015,2021-05-31,shot,unarmed,38,M,W,Georgetown,PA,True,undetermined,Not fleeing,False
6016,2021-05-31,shot,unarmed,37,M,W,Riverside,MN,False,attack,Not fleeing,True
6017,2021-06-01,shot,gun,33,M,A,Riverside,OK,True,attack,Car,True
6018,2021-06-01,shot,undetermined,30,M,W,Springfield,MN,False,attack,Foot,False
6019,2021-06-02,shot,knife,52,M,W,Oakland,CA,False,attack,Not fleeing,False
6020,2021-06-02,shot,gun,31,M,W,Houston,TX,False,attack,Not fleeing,False
6021,2021-06-02,shot,other,31,M,B,Springfield,NC,False,other,Foot,False
6022,2021-06-03,shot,gun,58,M,H,Springfield,GA,False,other,Not fleeing,False
6023,2021-06-03,shot,gun,34,M,W,Lincoln,VA,False,attack,Not fleeing,True
6024,2021-06-04,shot and Tasered,gun,41,M,W,San Antonio,TX,False,other,Not fleeing,False
6025,2021-06-04,shot,knife,36,M,O,Madison,MN,False,other,Not fleeing,False
6026,2021-06-04,shot,knife,40,M,H,Scottsdale,AZ,False,other,Not fleeing,False
6027,2021-06-05,shot,gun,68,M,B,Riverside,NC,True,undetermined,Not fleeing,False
6028,2021-06-05,shot,gun,32,M,H,Fort Lauderdale,FL,False,undetermined,Foot,False
6029,2021-06-06,shot,gun,50,M,W,Georgetown,LA,False,attack,Not fleeing,True
6030,2021-06-06,shot,gun,52,M,H,Oakland,CA,True,attack,Not fleeing,False
6031,2021-06-06,shot,unarmed,51,M,W,Houston,TX,False,other,Car,False
6032,2021-06-07,shot,vehicle,67,M,W,Georgetown,IL,True,attack,Car,False
6033,2021-06-07,shot,gun,22,M,H,Fort Worth,TX,True,undetermined,Other,False
6034,2021-06-07,shot,gun,26,M,W,Fort Lauderdale,FL,False,attack,Other,True
6035,2021-06-08,shot,gun,30,M,O,Madison,SC,False,attack,Not fleeing,False
6036,2021-06-08,shot,gun,35,M,W,Sacramento,CA,True,attack,Car,False
6037,2021-06-09,shot,vehicle,44,M,O,Riverside,NC,False,other,Not fleeing,False
6038,2021-06-09,shot,gun,31,M,O,Sacramento,CA,False,other,Not fleeing,False
6039,2021-06-09,shot,gun,31,M,W,Boulder,CO,False,undetermined,Not fleeing,False
6040,2021-06-10,shot,knife,42,M,H,Riverside,OK,False,attack,Car,False
6041,2021-06-10,shot,other,48,M,W,San Francisco,CA,False,other,Not fleeing,False
6042,2021-06-11,shot,gun,40,M,N,Lincoln,NM,False,other,Not fleeing,True
6043,2021-06-11,shot,gun,49,M,B,Lincoln,OR,False,other,Not fleeing,False
6044,2021-06-11,shot,other,25,M,H,Sacramento,CA,False,attack,Car,True
6045,2021-06-12,shot,gun,32,M,B,Lincoln,MI,True,attack,Not fleeing,False
6046,2021-06-12,shot,vehicle,30,M,W,Phoenix,AZ,False,attack,Car,False
6047,2021-06-13,shot,vehicle,34,M,W,San Diego,CA,False,other,Foot,False
6048,2021-06-13,shot,gun,40,M,W,San Diego,CA,False,attack,Not fleeing,False
6049,2021-06-13,shot,gun,23,M,H,Georgetown,GA,False,attack,Foot,False
6050,2021-06-14,shot,gun,34,M,B,Springfield,PA,False,undetermined,Not fleeing,False
6051,2021-06-14,shot,vehicle,32,M,B,Tucson,AZ,True,attack,Car,False
6052,2021-06-14,shot,unarmed,25,F,W,Lincoln,AR,True,undetermined,Not fleeing,False
6053,2021-06-15,shot,knife,49,M,B,Georgetown,NV,True,attack,Foot,False
6054,2021-06-15,shot,gun,40,M,W,Colorado Springs,CO,False,other,Other,False
6055,2021-06-16,shot,gun,34,M,H,Madison,IL,True,other,Not fleeing,False
6056,2021-06-16,shot,gun,72,M,O,Riverside,IN,False,attack,Not fleeing,False
6057,2021-06-16,shot,undetermined,26,M,W,Sacramento,CA,False,attack,Car,True
6058,2021-06-17,shot,unarmed,73,M,W,Scottsdale,AZ,True,other,Not fleeing,True
6059,2021-06-17,shot and Tasered,gun,37,M,W,Madison,OH,False,other,Other,False
6060,2021-06-18,shot,gun,31,M,B,Lincoln,WA,True,other,Foot,False
6061,2021-06-18,shot,vehicle,34,M,B,Springfield,NY,False,attack,Foot,False
6062,2021-06-18,shot,gun,35,M,H,Tempe,AZ,False,other,Car,True
6063,2021-06-19,shot,gun,77,M,W,Madison,TN,False,attack,Not fleeing,False
6064,2021-06-19,shot,gun,45,M,H,Madison,TN,True,other,Foot,False
6065,2021-06-20,shot,gun,28,M,B,Riverside,LA,False,other,Not fleeing,False
6066,2021-06-20,shot,gun,52,M,W,San Diego,CA,False,attack,Not fleeing,False
6067,2021-06-20,shot,gun,36,M,B,Georgetown,OH,False,attack,Not fleeing,False
6068,2021-06-21,shot,gun,19,M,W,Denver,CO,False,attack,Not fleeing,False
6069,2021-06-21,shot,gun,51,M,B,Riverside,OH,False,other,Not fleeing,True
6070,2021-06-21,shot,gun,52,M,A,Georgetown,KY,True,other,Car,False
6071,2021-06-22,shot,gun,36,M,W,Madison,OH,False,attack,Car,False
6072,2021-06-22,shot,gun,33,F,H,Sacramento,CA,False,undetermined,Not fleeing,False
6073,2021-06-23,shot and Tasered,gun,54,M,B,Lincoln,NC,False,undetermined,Other,False
6074,2021-06-23,shot,gun,32,M,W,Georgetown,AL,False,other,Car,False
6075,2021-06-23,shot,other,58,F,B,Springfield,VA,False,other,Not fleeing,False
6076,2021-06-24,shot,gun,32,M,B,Lincoln,WA,False,attack,Not fleeing,False
6077,2021-06-24,shot,gun,39,M,W,Fort Lauderdale,FL,False,attack,Not fleeing,True
6078,2021-06-25,shot,gun,46,M,W,Riverside,OH,False,other,Not fleeing,False
6079,2021-06-25,shot,unarmed,43,M,W,Madison,LA,False,attack,Not fleeing,False
6080,2021-06-25,shot,gun,32,M,W,Springfield,MI,False,attack,Not fleeing,True
6081,2021-06-26,shot,gun,45,M,W,Springfield,TN,False,other,Not fleeing,False
6082,2021-06-26,shot,undetermined,51,M,W,Riverside,OK,False,attack,Other,False
6083,2021-06-27,shot,gun,29,M,W,Springfield,OH,False,attack,Not fleeing,False
6084,2021-06-27,shot,other,47,M,O,Boulder,CO,True,attack,Not fleeing,False
6085,2021-06-27,shot,unarmed,38,M,W,Springfield,AL,True,other,Car,False
6086,2021-06-28,shot,knife,29,M,H,Springfield,OH,False,other,Not fleeing,False
6087,2021-06-28,shot,knife,45,M,B,Springfield,MI,False,attack,Car,False
6088,2021-06-28,shot,gun,53,M,H,Georgetown,OH,False,attack,Car,False
6089,2021-06-29,shot,vehicle,33,M,W,San Diego,CA,False,attack,Not fleeing,False
6090,2021-06-29,shot and Tasered,gun,45,M,O,Lincoln,OK,True,attack,Not fleeing,False
6091,2021-06-30,shot,gun,35,M,B,Los Angeles,CA,False,attack,Not fleeing,True
6092,2021-06-30,shot,gun,49,F,H,Orlando,FL,True,attack,Foot,False
6093,2021-06-30,shot and Tasered,gun,57,M,W,Colorado Springs,CO,False,attack,Car,True
6094,2021-07-01,shot,gun,44,M,W,Georgetown,IL,False,other,Foot,False
6095,2021-07-01,shot,gun,51,M,B,Madison,OH,False,undetermined,Foot,False
6096,2021-07-02,shot,gun,54,M,W,Los Angeles,CA,False,other,Not fleeing,False
6097,2021-07-02,shot,gun,33,M,B,Georgetown,PA,False,attack,Car,False
6098,2021-07-02,shot,vehicle,35,M,W,Lincoln,GA,True,other,Foot,False
6099,2021-07-03,shot,gun,46,M,B,Madison,KY,False,other,Car,False
6100,2021-07-03,shot,gun,62,M,O,Madison,WA,True,attack,Not fleeing,False
6101,2021-07-04,shot,knife,27,M,B,Georgetown,NV,False,attack,Not fleeing,False
6102,2021-07-04,shot,unarmed,48,M,H,Orlando,FL,True,attack,Not fleeing,False
6103,2021-07-04,shot,gun,60,M,B,Madison,MD,False,attack,Not fleeing,False
6104,2021-07-05,shot,other,38,M,B,Riverside,NV,False,other,Not fleeing,True
6105,2021-07-05,shot,gun,40,M,O,Madison,OR,False,attack,Not fleeing,True
6106,2021-07-06,shot,gun,40,M,A,San Diego,CA,False,attack,Not fleeing,False
6107,2021-07-06,shot,knife,39,M,H,Madison,NC,True,other,Foot,False
6108,2021-07-06,shot,gun,31,M,W,Lincoln,OK,False,attack,Not fleeing,False
6109,2021-07-07,shot and Tasered,undetermined,38,M,B,San Francisco,CA,False,attack,Not fleeing,False
6110,2021-07-07,shot,gun,32,M,W,Lincoln,GA,False,other,Foot,False
6111,2021-07-07,shot,knife,50,M,W,Riverside,IN,False,attack,Car,True
6112,2021-07-08,shot,gun,24,M,B,Lincoln,NC,False,attack,Car,False
6113,2021-07-08,shot,gun,53,M,H,Lincoln,MN,False,attack,Car,False
6114,2021-07-09,shot,knife,56,M,A,Sacramento,CA,True,attack,Foot,False
6115,2021-07-09,shot,vehicle,43,M,W,Georgetown,NV,False,other,Foot,True
6116,2021-07-09,shot,other,71,M,W,Lincoln,LA,True,attack,Foot,False
6117,2021-07-10,shot,gun,46,M,A,Madison,WA,False,other,Car,False
6118,2021-07-10,shot,gun,44,M,W,Springfield,MN,False,attack,Not fleeing,False
6119,2021-07-11,shot,undetermined,24,M,B,Austin,TX,False,undetermined,Not fleeing,False
6120,2021-07-11,shot,gun,58,M,W,Springfield,OR,False,undetermined,Car,False
6121,2021-07-11,shot,gun,30,M,W,Springfield,OK,False,attack,Not fleeing,False
6122,2021-07-12,shot,gun,29,M,O,Tampa,FL,False,attack,Foot,False
6123,2021-07-12,shot,other,43,M,W,Springfield,OR,False,other,Not fleeing,False
6124,2021-07-13,shot,gun,32,M,W,Springfield,NC,False,attack,Foot,False
6125,2021-07-13,shot,vehicle,38,M,W,Springfield,AL,False,attack,Not fleeing,False
6126,2021-07-13,shot,gun,59,M,N,Riverside,GA,False,attack,Not fleeing,False
6127,2021-07-14,shot,gun,68,M,A,Lincoln,AR,False,attack,Not fleeing,False
6128,2021-07-14,shot,undetermined,33,M,W,Lincoln,PA,False,attack,Not fleeing,False
6129,2021-07-14,shot,gun,38,M,W,Houston,TX,True,other,Not fleeing,False
6130,2021-07-15,shot,gun,85,M,B,Madison,TN,False,attack,Not fleeing,False
6131,2021-07-15,shot and Tasered,gun,67,M,W,Dallas,TX,False,attack,Foot,True
6132,2021-07-16,shot,gun,55,M,B,Madison,GA,False,attack,Not fleeing,True
6133,2021-07-16,shot,vehicle,32,M,W,San Antonio,TX,False,other,Foot,False
6134,2021-07-16,shot,gun,34,M,W,Los Angeles,CA,False,other,Other,False
6135,2021-07-17,shot,gun,54,M,B,Fort Worth,TX,False,other,Not fleeing,False
6136,2021-07-17,shot,gun,23,M,W,Springfield,NY,False,undetermined,Car,False
6137,2021-07-18,shot,unarmed,58,M,H,Georgetown,OH,False,attack,Not fleeing,False
6138,2021-07-18,shot,vehicle,64,M,W,Riverside,WA,True,attack,Not fleeing,True
6139,2021-07-18,shot,vehicle,36,M,W,Fort Lauderdale,FL,False,undetermined,Not fleeing,False
6140,2021-07-19,shot,gun,68,M,O,Springfield,OK,True,attack,Not fleeing,False
6141,2021-07-19,shot,gun,47,M,W,Springfield,NV,False,other,Car,False
6142,2021-07-20,shot,gun,28,M,H,Aurora,CO,False,other,Not fleeing,False
6143,2021-07-20,shot,gun,42,F,W,Springfield,NM,False,undetermined,Not fleeing,False
6144,2021-07-20,shot,gun,33,M,B,Springfield,TN,False,attack,Foot,True
6145,2021-07-21,shot and Tasered,undetermined,44,M,H,Lincoln,NV,True,attack,Not fleeing,False
6146,2021-07-21,shot,other,27,M,W,Jacksonville,FL,False,attack,Car,False
6147,2021-07-21,shot,knife,70,M,H,San Diego,CA,False,attack,Other,False
6148,2021-07-22,shot,gun,49,M,B,Georgetown,MS,False,undetermined,Car,True
6149,2021-07-22,shot,gun,35,M,W,Georgetown,AL,False,attack,Not fleeing,False
6150,2021-07-23,shot,gun,44,M,B,Austin,TX,False,other,Not fleeing,False
6151,2021-07-23,shot,unarmed,40,M,B,Colorado Springs,CO,True,other,Not fleeing,False
6152,2021-07-23,shot,knife,71,M,W,Lincoln,TN,False,attack,Not fleeing,False
6153,2021-07-24,shot,knife,40,F,W,Riverside,TN,True,undetermined,Car,False
6154,2021-07-24,shot,unarmed,43,M,W,Georgetown,MS,True,undetermined,Foot,True
6155,2021-07-25,shot,undetermined,26,M,W,Austin,TX,False,other,Not fleeing,False
6156,2021-07-25,shot,gun,44,M,H,Springfield,NC,False,undetermined,Not fleeing,False
6157,2021-07-25,shot,gun,46,M,B,San Francisco,CA,False,attack,Foot,True
6158,2021-07-26,shot,other,29,M,O,Riverside,GA,True,attack,Car,False
6159,2021-07-26,shot,knife,52,M,W,San Francisco,CA,False,attack,Not fleeing,False
6160,2021-07-27,shot,unarmed,22,M,W,Georgetown,OR,False,undetermined,Foot,False
6161,2021-07-27,shot,gun,38,M,H,Madison,NY,True,other,Other,False
6162,2021-07-27,shot,gun,26,M,B,Springfield,AR,False,undetermined,Not fleeing,False
6163,2021-07-28,shot,gun,41,M,B,Sacramento,CA,False,attack,Not fleeing,False
6164,2021-07-28,shot,gun,36,M,W,Orlando,FL,False,attack,Foot,True
6165,2021-07-28,Tasered,undetermined,48,M,W,Fort Lauderdale,FL,False,other,Not fleeing,False
6166,2021-07-29,shot,gun,40,M,W,Riverside,GA,False,attack,Foot,False
6167,2021-07-29,shot,other,47,F,O,Lincoln,SC,False,undetermined,Not fleeing,False
6168,2021-07-30,shot,gun,42,M,W,Springfield,GA,False,attack,Not fleeing,False
6169,2021-07-30,shot,gun,59,M,A,Dallas,TX,False,other,Not fleeing,False
6170,2021-07-30,shot,gun,56,M,B,Oakland,CA,False,other,Not fleeing,False
6171,2021-07-31,shot,gun,32,M,W,Oakland,CA,False,other,Not fleeing,False
6172,2021-07-31,shot,knife,57,M,B,Madison,MD,False,other,Not fleeing,False
6173,2021-08-01,shot,gun,46,M,H,Georgetown,NC,False,attack,Not fleeing,False
6174,2021-08-01,shot,gun,61,M,A,Madison,NV,False,undetermined,Not fleeing,False
6175,2021-08-01,shot,vehicle,29,M,W,Springfield,OK,False,attack,Not fleeing,True
6176,2021-08-02,shot,gun,27,M,W,Austin,TX,False,attack,Not fleeing,False
6177,2021-08-02,shot,gun,28,M,W,San Antonio,TX,False,other,Other,True
6178,2021-08-03,shot,gun,68,M,W,Riverside,MD,False,other,Not fleeing,False
6179,2021-08-03,shot,knife,62,M,B,Riverside,NV,False,undetermined,Car,False
6180,2021-08-03,shot,undetermined,56,M,H,Lincoln,GA,False,undetermined,Not fleeing,False
6181,2021-08-04,shot,knife,27,M,W,Oakland,CA,True,attack,Not fleeing,False
6182,2021-08-04,shot,other,56,M,H,San Francisco,CA,False,attack,Not fleeing,False
6183,2021-08-05,shot,gun,27,M,B,Mesa,AZ,False,attack,Not fleeing,True
6184,2021-08-05,shot,gun,19,M,W,Sacramento,CA,False,attack,Car,False
6185,2021-08-05,shot,unarmed,36,M,W,Orlando,FL,False,attack,Other,False
6186,2021-08-06,shot,unarmed,38,M,H,Georgetown,NC,False,other,Not fleeing,False
6187,2021-08-06,shot,knife,65,M,H,Fort Worth,TX,True,undetermined,Not fleeing,False
6188,2021-08-06,shot,gun,29,M,B,San Francisco,CA,False,undetermined,Not fleeing,False
6189,2021-08-07,shot,gun,85,M,W,Lincoln,OR,True,attack,Foot,False
6190,2021-08-07,shot,gun,44,M,W,Springfield,MO,False,other,Not fleeing,True
6191,2021-08-08,shot,gun,39,M,W,Riverside,IN,False,other,Car,False
6192,2021-08-08,shot,gun,39,M,B,Boulder,CO,False,other,Not fleeing,False
6193,2021-08-08,shot and Tasered,vehicle,27,M,H,Springfield,OK,False,attack,Not fleeing,False
6194,2021-08-09,shot,gun,36,M,W,Austin,TX,False,attack,Not fleeing,True
6195,2021-08-09,shot,gun,45,M,H,Georgetown,PA,False,undetermined,Foot,False
6196,2021-08-10,shot,other,57,M,B,Austin,TX,False,other,Car,False
6197,2021-08-10,shot,gun,36,M,B,San Francisco,CA,False,other,Not fleeing,False
6198,2021-08-10,shot,gun,43,M,O,Lincoln,IN,True,other,Not fleeing,False
6199,2021-08-11,shot,knife,53,M,W,Georgetown,LA,True,attack,Not fleeing,False
6200,2021-08-11,shot,unarmed,36,M,N,Riverside,KY,False,attack,Not fleeing,False
6201,2021-08-12,shot,gun,58,F,W,Tempe,AZ,False,attack,Not fleeing,True
6202,2021-08-12,shot,unarmed,49,M,W,Tempe,AZ,False,other,Foot,False
6203,2021-08-12,shot,gun,54,M,H,Springfield,GA,False,attack,Not fleeing,False
6204,2021-08-13,shot,knife,23,M,N,Madison,NV,False,other,Foot,False
6205,2021-08-13,shot,gun,37,M,B,Lincoln,LA,False,attack,Foot,False
6206,2021-08-13,shot,gun,33,M,B,Lincoln,KY,False,attack,Not fleeing,False
6207,2021-08-14,shot,gun,22,M,H,Los Angeles,CA,False,other,Foot,False
6208,2021-08-14,shot,knife,75,M,H,Lincoln,NV,True,attack,Not fleeing,False
6209,2021-08-15,shot,knife,56,M,W,Phoenix,AZ,False,attack,Not fleeing,False
6210,2021-08-15,shot,unarmed,25,M,H,Austin,TX,False,undetermined,Car,False
6211,2021-08-15,shot,gun,66,M,B,Lincoln,WA,False,other,Not fleeing,True
6212,2021-08-16,shot,knife,40,M,B,Georgetown,WA,False,attack,Not fleeing,False
6213,2021-08-16,shot,gun,48,M,W,Houston,TX,False,attack,Not fleeing,True
6214,2021-08-17,shot,gun,33,M,B,Austin,TX,False,attack,Foot,False
6215,2021-08-17,shot,gun,58,M,O,Madison,GA,False,other,Other,False
6216,2021-08-17,shot,gun,40,M,B,Springfield,GA,False,attack,Car,False
6217,2021-08-18,shot,gun,49,M,O,Phoenix,AZ,True,undetermined,Other,False
6218,2021-08-18,shot,unarmed,60,M,W,Houston,TX,False,other,Foot,False
6219,2021-08-19,shot,gun,51,M,H,Oakland,CA,False,attack,Not fleeing,False
6220,2021-08-19,shot,gun,36,M,H,Springfield,WI,True,other,Not fleeing,False
6221,2021-08-19,shot,knife,40,M,B,Georgetown,IN,False,attack,Car,False
6222,2021-08-20,shot,gun,55,M,B,Madison,OH,True,attack,Not fleeing,False
6223,2021-08-20,shot,gun,18,M,B,Riverside,MI,False,other,Not fleeing,False
6224,2021-08-20,shot,gun,37,M,A,Georgetown,OK,False,attack,Car,False
6225,2021-08-21,shot,gun,41,M,H,Sacramento,CA,False,other,Not fleeing,True
6226,2021-08-21,shot,undetermined,45,M,W,Los Angeles,CA,False,other,Foot,False
6227,2021-08-22,shot,other,33,M,H,Riverside,KY,False,undetermined,Not fleeing,False
6228,2021-08-22,shot,gun,40,M,W,Georgetown,PA,False,other,Not fleeing,False
6229,2021-08-22,shot,gun,44,M,W,Lincoln,AR,False,undetermined,Not fleeing,False
6230,2021-08-23,shot and Tasered,gun,43,M,A,Riverside,OR,False,attack,Car,False
6231,2021-08-23,shot,gun,43,M,W,Madison,NC,False,other,Not fleeing,False
6232,2021-08-24,shot,gun,36,M,H,Oakland,CA,True,attack,Not fleeing,False
6233,2021-08-24,shot,gun,44,M,W,Fort Worth,TX,False,attack,Car,False
6234,2021-08-24,shot,knife,64,M,W,San Diego,CA,False,other,Not fleeing,True
6235,2021-08-25,shot,gun,40,M,B,Fort Worth,TX,False,attack,Foot,False
6236,2021-08-25,shot,gun,44,M,W,Springfield,GA,False,attack,Not fleeing,False
6237,2021-08-26,shot,gun,39,M,H,Oakland,CA,True,attack,Other,False
6238,2021-08-26,shot,gun,63,M,W,Houston,TX,False,attack,Not fleeing,False
6239,2021-08-26,shot,gun,37,M,W,Georgetown,NC,False,attack,Not fleeing,False
6240,2021-08-27,shot,undetermined,30,M,W,Fort Collins,CO,True,attack,Car,False
6241,2021-08-27,shot,gun,52,M,W,Lincoln,OH,True,attack,Car,False
6242,2021-08-27,shot,gun,37,M,H,Riverside,NC,False,undetermined,Not fleeing,False
6243,2021-08-28,shot,gun,51,M,W,Lincoln,TN,False,attack,Car,False
6244,2021-08-28,shot,gun,35,M,B,Madison,IN,False,attack,Not fleeing,False
6245,2021-08-29,shot,gun,29,M,N,San Francisco,CA,False,attack,Other,True
6246,2021-08-29,shot,gun,40,M,B,Sacramento,CA,True,attack,Not fleeing,False
6247,2021-08-29,shot,gun,26,M,H,Springfield,MS,False,attack,Not fleeing,False
6248,2021-08-30,shot,gun,45,M,W,Georgetown,WA,False,other,Not fleeing,True
6249,2021-08-30,shot,vehicle,54,M,W,Lincoln,MD,True,undetermined,Foot,False
6250,2021-08-31,shot,gun,78,M,A,Houston,TX,False,other,Foot,False
6251,2021-08-31,shot,unarmed,34,M,H,Riverside,AL,False,undetermined,Not fleeing,False
6252,2021-08-31,shot,other,32,M,B,Georgetown,KY,False,other,Not fleeing,False
6253,2021-09-01,shot,other,54,M,B,Lincoln,PA,False,attack,Not fleeing,False
6254,2021-09-01,shot,gun,52,M,W,San Francisco,CA,True,other,Car,False
6255,2021-09-02,shot,vehicle,54,M,W,Lincoln,OR,True,other,Car,False
6256,2021-09-02,shot,gun,78,M,H,Riverside,SC,False,attack,Foot,False
6257,2021-09-02,shot,gun,41,M,B,Lincoln,IL,False,undetermined,Car,False
6258,2021-09-03,Tasered,unarmed,85,M,B,Los Angeles,CA,False,undetermined,Not fleeing,False
6259,2021-09-03,shot and Tasered,gun,36,M,A,Madison,SC,False,other,Not fleeing,False
6260,2021-09-03,shot,gun,33,M,W,Houston,TX,False,attack,Car,False
6261,2021-09-04,shot,knife,32,M,W,Fort Lauderdale,FL,False,attack,Not fleeing,False
6262,2021-09-04,shot,gun,31,M,A,Lincoln,LA,False,other,Foot,False
6263,2021-09-05,shot,unarmed,80,M,H,Tampa,FL,False,attack,Not fleeing,False
6264,2021-09-05,shot,gun,62,M,B,Madison,TN,False,attack,Not fleeing,False
6265,2021-09-05,shot,knife,77,M,W,Georgetown,MO,False,attack,Not fleeing,False
6266,2021-09-06,shot,undetermined,23,M,W,Oakland,CA,False,other,Not fleeing,False
6267,2021-09-06,shot,knife,27,M,B,Madison,TN,False,other,Not fleeing,True
6268,2021-09-07,shot and Tasered,undetermined,37,M,W,Georgetown,KY,False,other,Not fleeing,False
6269,2021-09-07,shot,gun,35,M,H,Fort Worth,TX,False,attack,Not fleeing,False
6270,2021-09-07,shot,gun,44,M,O,Lincoln,MO,False,undetermined,Not fleeing,False
6271,2021-09-08,shot,gun,41,M,H,Denver,CO,False,other,Not fleeing,False
6272,2021-09-08,shot,knife,29,M,W,Riverside,OH,False,other,Not fleeing,False
6273,2021-09-09,shot,gun,34,M,H,Tampa,FL,True,other,Not fleeing,False
6274,2021-09-09,shot,knife,37,F,W,Colorado Springs,CO,False,other,Foot,False
6275,2021-09-09,shot,gun,28,M,W,San Diego,CA,False,undetermined,Car,False
6276,2021-09-10,shot,gun,39,M,W,Madison,MN,False,other,Foot,True
6277,2021-09-10,shot,gun,28,M,W,Springfield,PA,True,attack,Other,True
